Probe Set ID,CG Name,Gene Name,FBgn Number,GO
153555_at,CG11133,CG11133,FBgn0037205,---
153557_at,CG10191,CG10191,FBgn0036354,---
153560_at,CG1534,Atg8a,FBgn0030229,0008340 // determination of adult life span // inferred from mutant phenotype /// 0031396 // regulation of protein ubiquitination // inferred from mutant phenotype
153561_at,CG14647,CG14647,FBgn0037244,0006813 // potassium ion transport // inferred from electronic annotation
153567_at,CG13847,CG13847,FBgn0038967,---
153574_at,CG7013,ARP-like,FBgn0027095,---
153576_at,CG6084,CG6084,FBgn0036182,0055114 // oxidation reduction // inferred from electronic annotation
153582_at,CG13101,CG13101,FBgn0032084,---
153589_at,CG12713,CG12713,FBgn0036536,---
153599_at,CG10984,CG10984,FBgn0036305,---
153603_at,CG10927,CG10927,FBgn0034360,---
153609_at,CG6631,ana1,FBgn0039206,0007052 // mitotic spindle organization and biogenesis // inferred from mutant phenotype /// 0051298 // centrosome duplication // inferred from mutant phenotype
153613_at,CG10375,CG10375,FBgn0039116,---
153616_at,CG10425,CG10425,FBgn0039304,0008152 // metabolic process // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
153621_at,CG11986,CG11986,FBgn0037656,---
153626_at,CG4584,CG4584,FBgn0027890,0046080 // dUTP metabolic process // inferred from electronic annotation
153638_at,CG10889,CG10889,FBgn0038769,---
153640_at,CG12935,CG12935,FBgn0033547,---
153644_at,CG6386,ball,FBgn0027889,0000070 // mitotic sister chromatid segregation // inferred from mutant phenotype /// 0006468 // protein amino acid phosphorylation // non-traceable author statement /// 0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0007049 // cell cycle // inferred from electronic annotation /// 0007052 // mitotic spindle organization and biogenesis // inferred from mutant phenotype /// 0007067 // mitosis // inferred from electronic annotation /// 0007126 // meiosis // inferred from electronic annotation /// 0007126 // meiosis // inferred from mutant phenotype /// 0007130 // synaptonemal complex assembly // inferred from mutant phenotype /// 0007143 // female meiosis // inferred from mutant phenotype /// 0016568 // chromatin modification // inferred from electronic annotation /// 0016572 // histone phosphorylation // inferred from direct assay /// 0018107 // peptidyl-threonine phosphorylation // inferred from direct assay /// 0030717 // karyosome formation // inferred from mutant phenotype /// 0051301 // cell division // inferred from electronic annotation
153646_at,CG1966,Acf1,FBgn0027620,"0006333 // chromatin assembly or disassembly // non-traceable author statement /// 0006333 // chromatin assembly or disassembly // traceable author statement /// 0006334 // nucleosome assembly // inferred from direct assay /// 0006355 // regulation of transcription, DNA-dependent // inferred from direct assay /// 0007517 // muscle development // inferred from mutant phenotype /// 0008544 // epidermis development // inferred from mutant phenotype /// 0016584 // nucleosome positioning // inferred from direct assay /// 0042766 // nucleosome mobilization // inferred from direct assay /// 0042766 // nucleosome mobilization // traceable author statement /// 0048666 // neuron development // inferred from mutant phenotype /// 0048813 // dendrite morphogenesis // inferred from mutant phenotype"
153647_at,CG1822,bif,FBgn0014133,0007411 // axon guidance // inferred from mutant phenotype /// 0016052 // carbohydrate catabolic process // inferred from electronic annotation /// 0016321 // female meiosis chromosome segregation // inferred from mutant phenotype /// 0030517 // negative regulation of axon extension // inferred from mutant phenotype
153648_at,CG4303,Bap60,FBgn0025463,"0007517 // muscle development // inferred from mutant phenotype /// 0045893 // positive regulation of transcription, DNA-dependent // inferred from direct assay /// 0048666 // neuron development // inferred from mutant phenotype /// 0048813 // dendrite morphogenesis // inferred from mutant phenotype"
153659_at,CG15845,Adf1,FBgn0000054,"0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0006357 // regulation of transcription from RNA polymerase II promoter // non-traceable author statement /// 0007416 // synaptogenesis // inferred from mutant phenotype /// 0007611 // learning or memory // non-traceable author statement /// 0007613 // memory // inferred from mutant phenotype /// 0007616 // long-term memory // traceable author statement /// 0008345 // larval locomotory behavior // non-traceable author statement /// 0008355 // olfactory learning // non-traceable author statement /// 0040011 // locomotion // inferred from mutant phenotype /// 0045941 // positive regulation of transcription // traceable author statement /// 0048813 // dendrite morphogenesis // inferred from mutant phenotype"
153664_at,CG12746,CG12746,FBgn0037341,0016311 // dephosphorylation // non-traceable author statement
153665_at,CG8808,CG8808,FBgn0017558,0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006006 // glucose metabolic process // inferred from electronic annotation /// 0006090 // pyruvate metabolic process // inferred from sequence or structural similarity /// 0007165 // signal transduction // inferred from electronic annotation /// 0018106 // peptidyl-histidine phosphorylation // inferred from electronic annotation
153666_at,CG2508,cdc23,FBgn0032863,"0000090 // mitotic anaphase // non-traceable author statement /// 0006911 // phagocytosis, engulfment // inferred from mutant phenotype /// 0030071 // regulation of mitotic metaphase/anaphase transition // inferred from electronic annotation"
153667_at,CG6582,Aac11,FBgn0027885,0006916 // anti-apoptosis // inferred from sequence or structural similarity
153669_at,CG10158,CG10158,FBgn0031871,---
153670_at,CG4606,alpha-Man-IIb,FBgn0026616,0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006013 // mannose metabolic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0009306 // protein secretion // inferred from electronic annotation
153671_at,CG6219,cav,FBgn0020360,0016233 // telomere capping // inferred from expression pattern
153673_at,CG5730,AnnIX,FBgn0000083,---
153679_at,CG4844,CG4844,FBgn0022342,---
153684_at,CG5848,cact,FBgn0000250,"0006911 // phagocytosis, engulfment // inferred from mutant phenotype /// 0006952 // defense response // non-traceable author statement /// 0006952 // defense response // traceable author statement /// 0006955 // immune response // traceable author statement /// 0006967 // positive regulation of antifungal peptide biosynthetic process // inferred from mutant phenotype /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0008063 // Toll signaling pathway // non-traceable author statement /// 0008063 // Toll signaling pathway // traceable author statement /// 0009620 // response to fungus // traceable author statement /// 0009950 // dorsal/ventral axis specification // inferred from mutant phenotype /// 0009950 // dorsal/ventral axis specification // traceable author statement /// 0019730 // antimicrobial humoral response // inferred from expression pattern /// 0019732 // antifungal humoral response // inferred from mutant phenotype /// 0030097 // hemopoiesis // traceable author statement /// 0042308 // negative regulation of protein import into nucleus // non-traceable author statement /// 0042994 // cytoplasmic sequestering of transcription factor // inferred from sequence or structural similarity /// 0045087 // innate immune response // non-traceable author statement /// 0046843 // dorsal appendage formation // inferred from mutant phenotype /// 0048477 // oogenesis // inferred from mutant phenotype"
153689_at,CG11307,CG11307,FBgn0037106,---
153694_at,CG3971,Baldspot,FBgn0036650,---
153700_at,CG4934,brn,FBgn0000221,0001744 // optic lobe placode formation // inferred from mutant phenotype /// 0006486 // protein amino acid glycosylation // inferred from electronic annotation /// 0006688 // glycosphingolipid biosynthetic process // inferred from direct assay /// 0006688 // glycosphingolipid biosynthetic process // traceable author statement /// 0007219 // Notch signaling pathway // traceable author statement /// 0007219 // Notch signaling pathway // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007293 // germarium-derived egg chamber formation // inferred from mutant phenotype /// 0007298 // border follicle cell migration // inferred from mutant phenotype /// 0007299 // ovarian follicle cell adhesion // inferred from mutant phenotype /// 0008314 // gurken receptor signaling pathway // non-traceable author statement /// 0016333 // morphogenesis of follicular epithelium // inferred from mutant phenotype /// 0030707 // ovarian follicle cell development // inferred from mutant phenotype /// 0030707 // ovarian follicle cell development // traceable author statement /// 0042248 // maintenance of polarity of follicular epithelium // inferred from mutant phenotype /// 0048477 // oogenesis // non-traceable author statement
153702_at,CG12238,CG12238,FBgn0031046,"0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0016458 // gene silencing // inferred from mutant phenotype /// 0045892 // negative regulation of transcription, DNA-dependent // inferred from mutant phenotype /// 0045893 // positive regulation of transcription, DNA-dependent // inferred from mutant phenotype"
